stationName,stationLngGcj02,stationLatGcj02,fastCnt,slowCnt,freeCnt,fastFreeCnt,electricityFeeBigDecimal
北京房山富燕新村二区充电站,115.980832,39.718524,1,9,7,1,1.36
北京房山富燕新村一区1号变电室充电站,115.987484,39.720537,1,9,8,0,1.36
北京市房山区宜成远兴化工公司公共充电站,116.036052,39.726628,8,0,8,8,1.45
北京房山希尔顿充电站,116.044795,39.720824,16,0,6,6,0.89
星星充电-房山-希尔顿欢朋酒店地上桩群充电站,116.04478,39.72083,6,5,11,6,1.44
中恒房山星德充电站,116.07209,39.726984,6,0,6,6,1.48
北京市房山区文化广场公共充电站,116.123994,39.725799,0,9,8,0,1.05
派捷充-苏园小区充电站,116.126338,39.727089,0,5,5,0,1.57
派捷充-长虹小区充电站,116.138759,39.724031,0,5,5,0,1.96
荣鹏花园商业停车场,116.14261,39.726408,0,6,6,0,2.26
【内部专用】星星充电-房山-金地朗悦54号院充电站,116.190557,39.73956,2,13,11,2,1.80
派捷充-佟馨家园A区充电站,116.310754,39.725838,2,9,5,1,1.22
北京市大兴区黄村镇派出所公共充电站,116.291926,39.748176,16,0,15,15,1.45
派捷充-佟馨家园B区充电站,116.311934,39.724224,2,4,5,2,1.22
派捷充-佟馨家园C区充电站,116.313508,39.724023,2,4,5,2,1.22
派捷充-佟馨家园D区充电站,116.316629,39.72559,2,4,5,2,1.22
翰林庭院,116.330088,39.727001,0,10,9,0,1.96
北京市大兴区阳光乐府公共充电站,116.327181,39.732007,10,0,8,8,1.45
北京市大兴区观音寺南里观音寺小区公共充电站,116.349207,39.72714,0,9,9,0,1.05
兴辰大厦,116.340524,39.730806,0,4,4,0,1.96
极狐-大悦春风里快充站,116.342542,39.730518,6,0,5,5,1.21
特瓦特京食写字楼超级充电站,116.345271,39.732123,24,0,24,24,1.28
北京市大兴区双河南里公共充电站,116.346439,39.734462,50,0,43,43,1.45
星星充电-大兴-盛嘉华苑充电站,116.35479,39.73658,16,54,44,12,1.55
北京市大兴区盛嘉华苑公共充电站,116.353506,39.736629,8,0,3,3,1.45
北京星光工业园充电站,116.421459,39.739307,2,10,12,2,1.47
特来电北京西红门鸿坤智谷充电站,116.43074,39.736951,5,21,23,5,1.58
星星充电-大兴-西红门智谷产业园充电站,116.431061,39.737541,4,0,4,4,1.54
北京北汽延锋汽车部件有限公司,116.446721,39.745144,0,12,8,0,1.12
北京市亦庄开发区南海家园七里小区公共充电站,116.495002,39.756473,20,0,14,14,1.45
【内部专用】星星充电-大兴-北京航化节能环保技术有限公司,116.527802,39.748895,4,3,3,2,1.44
派捷充-东明文化产业园A区充电站,116.556691,39.737728,0,5,5,0,1.98
特来电北京市通州区华东电气园充电站,116.548051,39.744244,5,0,3,3,1.51
特来电北京联东U谷东区充电站,116.575563,39.732269,4,6,10,4,2.04
北京市通州区马驹桥联东U谷公共充电站,116.574055,39.733772,8,0,7,7,1.45
北京大学人民医院通州院区电动汽车充电站,116.769132,39.775562,8,0,3,3,1.48
北京市通州区西集林业站公共充电站,116.86976,39.839254,4,0,4,4,1.45
北京市房山区史家营乡人民政府充电站,115.671231,39.859206,1,5,3,0,1.50
北京房山区东风南里社区充电站,115.960888,39.752703,1,9,8,0,1.36
特来电北京联东U谷房山奥得赛科技园充电站,115.996749,39.72762,5,0,4,4,1.95
星星充电-房山中植医药科技有限公司充电站,115.99288,39.731632,2,15,17,2,1.48
北京市房山区三八石英厂公共充电站,116.060586,39.733027,8,0,6,6,1.45
房山区紫瑞南路1号院,116.074394,39.73714,2,0,1,1,1.36
金水洼街5号院,116.066362,39.738206,0,6,0,0,1.00
万紫嘉园充电站,116.072313,39.739018,16,0,16,16,1.32
月华新村,116.124815,39.729809,0,6,6,0,1.96
【内部专用】星星充电-房山-北京市工商行政管理局分局充电站,116.13222,39.730764,3,4,4,2,1.38
派捷充-西潞昊宏家园充电站,116.136866,39.728103,0,5,5,0,2.17
同方写字楼充电站,116.13643,39.729831,4,0,4,4,1.35
西潞东里小区南区,116.135048,39.731787,0,6,0,0,1.00
拱辰 1954 文创园炫煜智充超充站,116.140881,39.729532,16,0,4,4,0.96
北京房山苏宁充电站,116.140829,39.731703,14,0,12,12,1.04
北京随园养老中心,116.190054,39.741362,0,2,2,0,1.36
长阳半岛金街,116.212698,39.754435,0,24,20,0,1.76
紫云家园怡和南路8号院,116.213127,39.754643,0,3,3,0,1.27
极狐-房山印象城超充站,116.209587,39.753712,6,0,4,4,0.99
北京紫云家园-怡和南路10号院,116.209974,39.756016,0,3,1,0,1.27
北京云湾家园1号院,116.218406,39.761038,0,6,2,0,1.27
北京云湾家园3号院,116.215014,39.759953,0,1,1,0,1.27
北京市大兴区河湖流域充电站,116.287832,39.76245,0,6,6,0,0.86
派捷充-三合北巷2号院充电站,116.322947,39.734093,2,4,5,2,1.32
超级萌猩亲子乐园充电站,116.30484,39.759555,12,0,4,4,0.97
特瓦特阳光乐府超级充电站,116.326761,39.733196,24,0,24,24,1.28
康宁园,116.328989,39.734341,0,10,7,0,1.56
【内部专用】星星充电-大兴-北京印刷学院充电站,116.328327,39.743183,10,0,5,5,1.40
兴丰家园,116.341097,39.735016,0,2,2,0,1.76
北京市大兴区新安里西区公共充电站,116.351998,39.738613,0,9,6,0,1.45
北京市大兴区新居里公共充电站,116.357972,39.74005,2,9,8,2,1.45
北京市亦庄开发区鹿海园五里小区西侧公共充电站,116.497138,39.75644,10,0,9,9,1.45
北京市亦庄开发区鹿海园五里小区东侧公共充电站,116.500659,39.756322,13,0,7,7,1.45
少城科技园,116.557112,39.74144,6,2,7,6,1.64
星星充电-通州-联东U谷环科二号科技园充电站,116.557281,39.743447,8,3,4,4,1.40
星星充电-通州-马驹桥鸿坤智谷充电站,116.565039,39.738344,2,0,2,2,1.54
北京通州鸿坤智谷充电站,116.564877,39.73896,10,0,8,8,1.02
派捷充-东明文化产业园B区充电站,116.578047,39.739947,0,5,5,0,1.98
特来电北京市通州区马驹桥四季悦城充电站,116.586731,39.758619,30,0,20,20,1.45
北京安速充通州口岸1号充电站,116.601061,39.763238,24,0,12,12,1.28
北京市通州区北大化村五木服装公司公共充电站,116.701037,39.795274,8,0,3,3,1.45
北京市通州区济德商城公共充电站,116.701126,39.795326,8,0,8,8,1.45
北京市通州区万驰家园24号院公共充电站,116.7865,39.777361,0,8,5,0,1.45
北京新能源汽车营销有限公司西集充电站传达室南停车场,116.836035,39.809749,2,0,0,0,0.00
北京新能源汽车营销有限公司西集充电站B1停车场,116.836035,39.80986,4,0,0,0,0.00
平谷金海湖碧波花园岛充电站,117.333932,40.168171,0,10,10,0,1.96
北京房山区羊耳峪西区11号楼充电站,115.962816,39.763823,1,9,10,1,1.36
北京房山区羊耳峪西区3号楼充电站,115.965538,39.762371,1,9,8,0,1.36
北京房山区羊耳峪里充电站,115.968727,39.760823,1,9,10,1,1.36
北京房山区燕山羊耳峪西里充电站,115.969588,39.762056,1,9,8,0,1.36
北京房山希尔顿充电站,116.044795,39.720824,16,0,7,7,0.89
金水洼街6号院,116.067059,39.739765,0,6,0,0,1.00
北京市房山区北潞园农商银行充电站,116.128548,39.739549,8,0,6,6,1.45
房山苏庄二里小区充电站,116.134431,39.733835,0,6,3,0,1.69
西潞东里,116.134667,39.733639,0,6,0,0,1.40
北京房山苏庄东街站,116.135548,39.735351,1,3,4,1,1.69
西潞东里小区,116.135335,39.733345,0,4,2,0,1.76
拱辰星园,116.137417,39.733492,0,6,6,0,2.26
华典家园院外底商地面停车场,116.145061,39.741268,0,3,2,0,1.96
拱辰 1954 文创园炫煜智充超充站,116.140881,39.729532,16,0,5,5,0.96
星星充电-房山-昊天假日酒店充电站,116.141704,39.743656,8,17,10,0,1.40
特瓦特月华北大街超级充电站,116.150063,39.747409,48,0,48,48,1.26
绿地启航.燕房电力充电站,116.180488,39.744283,24,0,20,20,0.99
北京市房山区长阳供电所公共充电站,116.176652,39.75131,2,0,1,1,1.45
北京紫云家园-怡和路8号院,116.210627,39.757984,0,3,3,0,1.27
北京长阳半岛4号院,116.20753,39.758964,0,6,4,0,1.27
星星充电-房山-熙兆嘉园充电站,116.214239,39.762631,0,21,19,0,1.80
派捷充-康庄路4号院充电站,116.312277,39.754399,2,4,5,2,1.41
派捷充-康庄路8号院充电站,116.314729,39.751785,2,4,6,2,1.41
北京大兴社会管理学院充电站,116.375943,39.752114,8,0,8,8,1.28
大兴泰仕登酒店充电站,116.38011,39.76463,12,0,5,5,1.01
北京市大兴区瀛海家园公共充电站,116.432998,39.759929,8,0,7,7,1.45
北京市大兴区南海子公园南门西公共充电站,116.470521,39.766826,8,0,3,3,1.45
北京市亦庄开发区南海家园四里小区西侧公共充电站,116.482444,39.760864,10,0,10,10,1.45
北京市亦庄开发区南海家园四里小区北侧公共充电站,116.48347,39.760297,10,0,2,2,1.45
北京市亦庄开发区南海家园六里小区东侧公共充电站,116.496776,39.759388,10,0,9,9,1.45
北京市亦庄开发区南海家园六里小区西侧公共充电站,116.491931,39.759671,10,0,9,9,1.45
北京市亦庄开发区南海家园三里小区南侧公共充电站,116.494476,39.761736,10,0,6,6,1.45
一世情园,116.548203,39.75397,0,6,6,0,1.96
北京通州鸿坤智谷充电站,116.564877,39.73896,10,0,7,7,1.02
珠江四季悦城南停车场,116.586008,39.758576,0,12,11,0,1.96
北京市电莫愁-百丽（亦庄）充电站,116.589993,39.766926,32,0,13,13,0.98
通州区张采路充电站,116.701178,39.796776,14,0,5,5,1.45
北京市通州区阳光国际会议中心公共充电站,116.797386,39.800014,8,0,7,7,1.45
北京市平谷区欣江峰建材公共充电站,117.097122,40.078546,8,0,8,8,1.45
北京市房山区云居寺公共充电站,115.777784,39.608366,5,0,4,4,1.45
北京市房山区河北镇公共充电站,115.93286,39.816601,4,0,4,4,1.45
北京房山区羊耳峪北里充电站,115.973772,39.761041,1,9,9,1,1.36
大苑村小村96号充电站,116.108253,39.762865,24,0,14,14,1.06
【内部专用】星星充电-房山-人民检察院充电站,116.136261,39.746269,3,3,3,0,1.45
文水家园(南门),116.13753,39.743441,0,6,6,0,1.36
京西速电充电站 ·渔儿沟桃园小区,116.138046,39.752611,4,0,1,1,1.23
文水家园(东门),116.138309,39.744202,0,4,4,0,1.36
隆曦园C区,116.139115,39.748884,0,6,6,0,1.76
蚕种场,116.142994,39.752456,0,6,3,0,1.76
星星充电-房山-燃气开发中心充电站,116.142625,39.756865,3,2,2,2,1.51
北京房山区吴店停车场充电站,116.159989,39.7536,24,0,21,21,1.05
龙华苑39号楼,116.155094,39.75647,0,6,6,0,1.36
龙华苑南居,116.155014,39.756597,0,6,0,0,1.00
龙华苑2号楼,116.150557,39.756766,0,6,6,0,1.36
房山区长阳路-鲸悦能源充电站,116.173737,39.752117,12,0,6,6,0.99
派捷充-碧桂园A区充电站,116.163645,39.760626,0,5,5,0,1.57
特来电碧桂园中心小学北侧停车场,116.17208,39.7609,4,6,6,4,1.25
北京市房山区长阳体育公园公共充电站（SDK）,116.202786,39.757915,0,6,5,0,1.45
北京市房山区长阳体育公园公共充电站,116.203237,39.758007,7,0,6,6,1.45
北京市房山区篱笆房轻轨站停车场充电站（SDK）,116.191374,39.761686,0,5,0,0,1.45
北京长阳半岛3号院,116.204399,39.760879,0,1,0,0,1.27
【内部专用】星星充电-房山-长阳镇政府充电站,116.217544,39.766453,1,4,2,1,1.20
北京房山区中央城惠民停车场充电站,116.214141,39.76561,24,0,11,11,1.14
超级萌猩亲子乐园充电站,116.30484,39.759555,12,0,5,5,0.97
派捷充-康庄路50号院充电站,116.312417,39.756131,2,4,6,2,1.41
星星充电-大兴-金地仰山1充电站,116.312805,39.763802,4,7,10,4,1.86
特来电北京兴创大厦充电站,116.331176,39.762497,5,0,5,5,2.05
（公共站）电掌柜大兴首邑上城充电站,116.335262,39.757705,28,0,19,19,1.43
星星充电-大兴上德中心交流充电站,116.338906,39.759305,0,15,13,0,1.34
北京市大兴区绿地缤纷城公共充电站,116.334294,39.763615,7,0,5,5,1.45
星星充电-大兴绿地缤纷城,116.334045,39.764281,10,0,9,9,1.20
特来电中恒北箱信发充电站,116.353567,39.760315,15,0,12,12,1.58
北京市大兴区奥宇充电站,116.349826,39.762571,30,0,12,12,0.99
大兴泰仕登酒店充电站,116.38011,39.76463,12,0,6,6,1.01
星光影视园B座,116.364232,39.773032,0,4,2,0,2.11
特来电北京中科电商谷充电站,116.415404,39.774091,0,4,3,0,1.99
北京市大兴区市民公园公共充电站,116.422413,39.779921,12,0,8,8,1.45
北京市大兴区上林苑小区公共充电站,116.436644,39.782619,8,0,6,6,1.45
北京市大兴区南海子公园南门东公共充电站,116.475838,39.766539,7,0,7,7,1.45
北京市亦庄开发区南海家园一里小区南侧公共充电站,116.482996,39.762945,10,0,7,7,1.45
北京市亦庄开发区南海家园五里小区西侧公共充电站,116.487963,39.761027,10,0,10,10,1.45
北京市亦庄开发区南海家园五里小区东侧公共充电站,116.491494,39.760985,10,0,9,9,1.45
北京市亦庄开发区南海家园三里小区北侧公共充电站,116.497038,39.763013,10,0,9,9,1.45
星星充电-【暂不对外】诚和敬亦庄园区充电站,116.517884,39.76547,16,0,0,0,1.62
特来电北京市通州区第二医院充电站,116.549325,39.755301,4,3,7,4,1.65
北京通州米拉小镇充电站,116.545305,39.760231,6,0,2,2,1.07
北京市亦庄开发区汇龙森二园公共充电站,116.533213,39.765662,2,0,2,2,1.45
北京博飞仪器充电站,116.537818,39.76661,0,15,15,0,1.64
莲水怡园,116.548347,39.761066,0,6,4,0,2.06
恒日二期充电站,116.567289,39.756955,10,0,5,5,1.41
京沪高速马驹桥服务区公共充电站(上海方向),116.562525,39.759364,8,0,8,8,1.45
京沪高速马驹桥服务区公共充电站(北京方向),116.563305,39.76089,8,0,7,7,1.45
珠江四季悦城北停车场,116.580525,39.76058,0,12,10,0,1.96
通州区马驹桥镇物流基地恒日电动汽车公共充电站,116.572779,39.763229,12,12,5,5,1.41
北京联东U谷科创中心充电站,116.576713,39.767109,6,6,11,5,1.45
北京市通州区绿蜻蜓专业合作社充电站,116.761877,39.805097,8,0,8,8,1.45
北京新能源汽车营销有限公司西集站发动机南停车场,116.835999,39.809924,6,5,3,3,0.00
北京新能源汽车营销有限公司西集充电站贝内零件部件公司,116.835711,39.809727,4,0,2,2,0.00
北京新能源汽车营销有限公司西集充电站变速器厂南停车场,116.836035,39.809888,4,7,0,0,0.00
北京市平谷区夏各庄东桥公共充电站,117.202186,40.134413,8,0,6,6,1.45
北京市房山区黄山店村公共充电站,115.881867,39.66388,8,0,7,7,1.45
北京市房山区惠景新苑小区充电站,115.995318,39.797145,4,0,3,3,1.45
北京市房山区青龙湖镇水峪村充电站,116.044199,39.789201,8,0,7,7,1.45
北京市房山区天湖国际酒店公共充电站,116.064499,39.783406,4,0,4,4,1.45
EC动力青龙湖公园充电站,116.09201,39.793443,2,10,9,2,1.41
炫煜智充北京市加州水郡东区超充站,116.168242,39.767524,24,0,14,14,1.04
北京上林湾家园（金域公园）,116.178992,39.763895,0,3,3,0,1.27
壳牌充电北京房山金桥国际地面充电站,116.17018,39.769988,4,2,5,4,1.66
北京市房山区篱笆房轻轨站停车场充电站,116.19142,39.761823,16,0,9,9,1.45
京良路充电站,116.19001,39.76664,36,0,30,30,0.97
北京长阳半岛1号院,116.204537,39.76273,0,6,6,0,1.27
中恒中央城快充站,116.21029,39.764613,4,0,2,2,1.48
北京房山中润通充电站,116.216654,39.775489,20,0,19,19,1.13
北京市大兴区狼三小区公共充电站,116.277111,39.789864,8,0,3,3,1.45
吉事充狼垡麦当劳充电站,116.28659,39.789379,12,0,6,6,1.40
星星充电-大兴-金地仰山2充电站,116.315736,39.766699,2,4,4,1,1.86
北京市大兴区全民健身中心充电站,116.327982,39.769264,8,0,8,8,1.45
特来电北京盈润大厦充电站,116.330795,39.766474,5,0,4,4,2.05
大兴区绿地中央广场,116.33193,39.76455,4,0,4,4,1.71
西斯莱公馆,116.338338,39.766498,0,6,5,0,1.96
星星充电-大兴上德中心直流充电站,116.345542,39.764962,24,0,15,15,1.34
北京大兴高米店物美充电站,116.332138,39.770243,10,0,6,6,1.13
星星充电-大兴-金地威新国际中心,116.353389,39.769646,6,52,1,1,1.34
三利产业园,116.345825,39.770566,0,10,10,0,1.63
星星充电-大兴-星光创意中心项目充电站,116.359852,39.772826,0,20,15,0,1.64
星星充电-大兴-星光影视园充电站,116.359976,39.772848,6,2,4,3,1.54
特来电北京鸿坤金融谷充电站,116.375171,39.7815,0,16,14,0,1.58
星星充电-大兴-鸿坤金融谷充电站,116.377746,39.782504,10,0,7,7,1.54
小熊芳源里超级充电站,116.42121767,39.78380563,24,0,9,9,1.49
明悦湾A区,116.424457,39.783605,0,6,2,0,1.76
明悦湾B区,116.424463,39.783757,0,6,0,0,1.76
明悦湾C区,116.422864,39.784606,0,6,4,0,1.76
北京市亦庄开发区南海家园一里小区北侧公共充电站,116.485228,39.764006,10,0,9,9,1.45
北京市亦庄开发区南海家园二里小区西侧公共充电站,116.487478,39.763717,10,0,10,10,1.45
北京市亦庄开发区南海家园二里小区东侧公共充电站,116.491651,39.762461,10,0,9,9,1.45
物美大卖场（泰和园店）充电站,116.503072,39.770059,16,0,1,1,0.93
【内部专用】星星充电-大兴-振国医院充电站,116.522764,39.771626,0,12,12,0,1.67
大兴区北京爱育华妇儿医院（内部）充电站,116.522054,39.773053,2,8,7,1,1.70
超级饭电博尔诚充电站,116.53138,39.77166,0,12,7,0,1.67
北京市电莫愁-世化普利特（亦庄）充电站,116.541988,39.768456,24,0,8,8,1.04
北京市通州区马驹桥物流基地公共充电站,116.566401,39.767241,52,0,35,35,1.00
普洛斯北京通州马驹桥物流园,116.564711,39.763405,4,0,1,1,1.15
北京市通州区马驹桥兴贸国际公共充电站,116.561058,39.766618,50,0,48,48,1.45
【内部专用】星星充电-通州-台湖金茂悦小区充电站,116.603213,39.791045,2,18,17,2,1.00
温泉丽都B区,116.938308,39.956501,0,6,0,0,1.46
温泉丽都A区,116.938694,39.956914,0,6,5,0,1.46
北京市平谷区夏各庄桃园仙居民俗饭店公共充电站,117.19849,40.145612,8,0,6,6,1.45
胜景新苑南区,115.978958,39.79963,0,11,11,0,1.66
胜景新苑北区,115.977579,39.802074,0,10,9,0,1.66
北京半岛（华府庄园）,116.073358,39.80022,0,6,6,0,2.26
东方安颐国际酒店,116.095795,39.810006,4,0,3,3,1.17
北京市丰台区鑫湖家园充电站,116.124434,39.796739,3,11,5,1,1.45
特来电北京太阳圣火广场中恒超能充电站,116.170724,39.773265,10,0,10,10,1.48
